City,Country,Order Date,Product,Region,Segment,Ship Mode,State,Profit/Loss,Sales,Sl.No
Rewari,INDIA,08-08-2018,Foot Wear,North,Fashion,Take Away,Haryana,26732,152040,1774
Rewari,INDIA,12-11-2018,Foot Wear,North,Fashion,Take Away,Haryana,574,3024,1714
Rewari,INDIA,28-05-2015,Sleep Wear,North,Fashion,Take Away,Haryana,2460,11844,1925
Rewari,INDIA,27-08-2017,Sleep Wear,North,Fashion,Take Away,Haryana,902,5712,1682
Rewari,INDIA,09-09-2017,Sleep Wear,North,Fashion,Take Away,Haryana,3116,9240,1689
Rewari,INDIA,03-03-2016,Sport Wear,North,Fashion,Take Away,Haryana,,176820,1706
Rewari,INDIA,12-11-2018,Sport Wear,North,Fashion,Take Away,Haryana,3198,6636,1712
Rewari,INDIA,16-09-2015,Western Wear,North,Fashion,Take Away,Haryana,246,23604,1687
Rewari,INDIA,12-11-2018,Western Wear,North,Fashion,Take Away,Haryana,2952,19152,1716
Jamshedpur,INDIA,06-06-2017,Ethnic Wear,North,Fashion,Take Away,Jharkhand,0,7140,1623
Jamshedpur,INDIA,25-08-2017,Ethnic Wear,North,Fashion,Take Away,Jharkhand,2296,13356,1678
Jamshedpur,INDIA,03-02-2018,Ethnic Wear,North,Fashion,Take Away,Jharkhand,1312,4200,1662
Jamshedpur,INDIA,18-12-2017,Foot Wear,North,Fashion,Take Away,Jharkhand,7708,43764,1550
Jamshedpur,INDIA,06-12-2018,Foot Wear,North,Fashion,Take Away,Jharkhand,8118,31836,1615
Jamshedpur,INDIA,22-05-2016,Sport Wear,North,Fashion,Take Away,Jharkhand,2624,6636,1719
Jamshedpur,INDIA,12-07-2017,Sport Wear,North,Fashion,Take Away,Jharkhand,13530,41916,1554
Jamshedpur,INDIA,05-12-2018,Sport Wear,North,Fashion,Take Away,Jharkhand,2050,2184,1540
Jamshedpur,INDIA,24-04-2016,Western Wear,North,Fashion,Take Away,Jharkhand,5412,34860,1494
Jamshedpur,INDIA,12-07-2017,Western Wear,North,Fashion,Take Away,Jharkhand,574,60732,1557
Jamshedpur,INDIA,10-09-2017,Western Wear,North,Fashion,Take Away,Jharkhand,16564,18480,1512
Jamshedpur,INDIA,18-08-2018,Western Wear,North,Fashion,Take Away,Jharkhand,820,3696,1592
Agra,INDIA,11-09-2018,Accessories,North,Fashion,Take Away,Madhya Pradesh,,136248,1486
Agra,INDIA,11-12-2016,Ethnic Wear,North,Fashion,Take Away,Madhya Pradesh,656,2352,1763
Agra,INDIA,22-07-2017,Ethnic Wear,North,Fashion,Take Away,Madhya Pradesh,2460,7056,1780
Agra,INDIA,26-12-2016,Foot Wear,North,Fashion,Take Away,Madhya Pradesh,2788,19068,1497
Agra,INDIA,11-09-2018,Sleep Wear,North,Fashion,Take Away,Madhya Pradesh,3854,21756,1485
Agra,INDIA,18-12-2017,Sport Wear,North,Fashion,Take Away,Madhya Pradesh,3280,28056,1549
Agra,INDIA,01-03-2016,Western Wear,North,Fashion,Take Away,Madhya Pradesh,410,3612,1535
Agra,INDIA,18-08-2016,Western Wear,North,Fashion,Take Away,Madhya Pradesh,820,7308,1587
Agra,INDIA,18-08-2016,Western Wear,North,Fashion,Take Away,Madhya Pradesh,3116,7896,1586
Agra,INDIA,12-07-2017,Western Wear,North,Fashion,Take Away,Madhya Pradesh,1312,5796,1551
Agra,INDIA,11-12-2018,Western Wear,North,Fashion,Take Away,Madhya Pradesh,492,4452,1527
Agra,INDIA,29-12-2018,Western Wear,North,Fashion,Take Away,Madhya Pradesh,492,5376,1737
Ahmedabad,INDIA,29-12-2016,Western Wear,North,Fashion,Take Away,Mizoram,4920,14112,1489
Surat,INDIA,24-09-2017,Accessories,North,Fashion,Take Away,Mizoram,82,4956,1729
Surat,INDIA,30-06-2016,Ethnic Wear,North,Fashion,Take Away,Mizoram,410,4704,1569
Surat,INDIA,12-07-2017,Ethnic Wear,North,Fashion,Take Away,Mizoram,410,7476,1555
Surat,INDIA,29-08-2018,Ethnic Wear,North,Fashion,Take Away,Mizoram,15334,41328,1604
Surat,INDIA,10-09-2017,Foot Wear,North,Fashion,Take Away,Mizoram,1066,3444,1513
Surat,INDIA,04-08-2015,Sport Wear,North,Fashion,Take Away,Mizoram,3772,32508,1523
Surat,INDIA,15-09-2015,Sport Wear,North,Fashion,Take Away,Mizoram,656,1764,1726
Surat,INDIA,24-07-2016,Western Wear,North,Fashion,Take Away,Mizoram,4674,8232,1521
Surat,INDIA,19-02-2017,Western Wear,North,Fashion,Take Away,Mizoram,164,2016,1608
Surat,INDIA,11-12-2018,Western Wear,North,Fashion,Take Away,Mizoram,656,3192,1528
Ludhiyana,INDIA,22-08-2016,Accessories,North,Fashion,Take Away,Punjab,5002,15036,1667
Ludhiyana,INDIA,24-04-2018,Accessories,North,Fashion,Take Away,Punjab,1230,4452,1699
Ludhiyana,INDIA,16-12-2015,Ethnic Wear,North,Fashion,Take Away,Punjab,4592,9492,1646
Ludhiyana,INDIA,02-07-2016,Ethnic Wear,North,Fashion,Take Away,Punjab,14842,89208,1657
Ludhiyana,INDIA,11-12-2016,Ethnic Wear,North,Fashion,Take Away,Punjab,2460,4788,1761
Ludhiyana,INDIA,24-09-2017,Ethnic Wear,North,Fashion,Take Away,Punjab,6642,7476,1728
Ludhiyana,INDIA,18-12-2017,Ethnic Wear,North,Fashion,Take Away,Punjab,328,14112,1548
Ludhiyana,INDIA,17-09-2018,Ethnic Wear,North,Fashion,Take Away,Punjab,1312,4620,1618
Ludhiyana,INDIA,09-12-2017,Foot Wear,North,Fashion,Take Away,Punjab,2870,29148,1643
Ludhiyana,INDIA,24-08-2015,Sleep Wear,North,Fashion,Take Away,Punjab,164,1344,1697
Ludhiyana,INDIA,18-08-2018,Sleep Wear,North,Fashion,Take Away,Punjab,82,1512,1590
Ludhiyana,INDIA,27-06-2016,Sport Wear,North,Fashion,Take Away,Punjab,82,1512,1642
Ludhiyana,INDIA,02-07-2016,Sport Wear,North,Fashion,Take Away,Punjab,6888,31920,1659
Ludhiyana,INDIA,09-06-2018,Sport Wear,North,Fashion,Take Away,Punjab,6068,22428,1546
Ludhiyana,INDIA,27-08-2015,Western Wear,North,Fashion,Take Away,Punjab,328,1428,1760
Ludhiyana,INDIA,24-09-2017,Western Wear,North,Fashion,Take Away,Punjab,10824,22176,1730
Ludhiyana,INDIA,24-12-2017,Western Wear,North,Fashion,Take Away,Punjab,410,1176,1750
Ludhiyana,INDIA,03-02-2018,Western Wear,North,Fashion,Take Away,Punjab,902,1848,1663
Ludhiyana,INDIA,11-09-2018,Western Wear,North,Fashion,Take Away,Punjab,24846,60396,1538
Udaipur,INDIA,25-07-2016,Accessories,North,Fashion,Take Away,Rajasthan,4264,10920,1629
Udaipur,INDIA,23-08-2016,Accessories,North,Fashion,Take Away,Rajasthan,49118,76860,1723
Udaipur,INDIA,12-11-2018,Accessories,North,Fashion,Take Away,Rajasthan,,270564,1710
Udaipur,INDIA,10-01-2016,Ethnic Wear,North,Fashion,Take Away,Rajasthan,5002,85848,1597
Udaipur,INDIA,11-12-2016,Ethnic Wear,North,Fashion,Take Away,Rajasthan,246,2940,1764
Udaipur,INDIA,25-12-2017,Ethnic Wear,North,Fashion,Take Away,Rajasthan,820,2100,1599
Udaipur,INDIA,08-03-2016,Foot Wear,North,Fashion,Take Away,Rajasthan,36900,107940,1669
Udaipur,INDIA,30-10-2018,Foot Wear,North,Fashion,Take Away,Rajasthan,574,3864,1920
Udaipur,INDIA,22-09-2016,Sleep Wear,North,Fashion,Take Away,Rajasthan,3444,10584,1583
Udaipur,INDIA,27-06-2018,Sleep Wear,North,Fashion,Take Away,Rajasthan,82,4032,1544
Udaipur,INDIA,06-12-2018,Sleep Wear,North,Fashion,Take Away,Rajasthan,1312,2352,1614
Udaipur,INDIA,11-12-2018,Sleep Wear,North,Fashion,Take Away,Rajasthan,574,122808,1529
Udaipur,INDIA,17-08-2016,Sport Wear,North,Fashion,Take Away,Rajasthan,2214,5376,1753
Udaipur,INDIA,09-06-2018,Sport Wear,North,Fashion,Take Away,Rajasthan,5412,12264,1547
Udaipur,INDIA,16-07-2018,Sport Wear,North,Fashion,Take Away,Rajasthan,164,588,1518
Udaipur,INDIA,08-03-2016,Western Wear,North,Fashion,Take Away,Rajasthan,1476,2268,1602
Udaipur,INDIA,02-07-2016,Western Wear,North,Fashion,Take Away,Rajasthan,2050,19320,1658
Udaipur,INDIA,12-07-2017,Western Wear,North,Fashion,Take Away,Rajasthan,902,2520,1556
Udaipur,INDIA,25-12-2017,Western Wear,North,Fashion,Take Away,Rajasthan,492,8484,1601
Udaipur,INDIA,01-05-2018,Western Wear,North,Fashion,Take Away,Rajasthan,1886,5964,1665
Udaipur,INDIA,12-06-2018,Western Wear,North,Fashion,Take Away,Rajasthan,0,10584,1580
Udaipur,INDIA,29-08-2018,Western Wear,North,Fashion,Take Away,Rajasthan,4182,71568,1605
Udaipur,INDIA,17-09-2018,Western Wear,North,Fashion,Take Away,Rajasthan,5494,42420,1619
Udaipur,INDIA,25-09-2018,Western Wear,North,Fashion,Take Away,Rajasthan,7872,23100,1923
Udaipur,INDIA,20-10-2018,Western Wear,North,Fashion,Take Away,Rajasthan,2050,20664,1695
Noida,INDIA,23-03-2016,Ethnic Wear,North,Fashion,Take Away,Uttar Pradesh,3198,20328,1668
Noida,INDIA,02-12-2016,Ethnic Wear,North,Fashion,Take Away,Uttar Pradesh,410,1092,1782
Noida,INDIA,25-07-2017,Ethnic Wear,North,Fashion,Take Away,Uttar Pradesh,164,7896,1767
Noida,INDIA,21-02-2015,Foot Wear,North,Fashion,Take Away,Uttar Pradesh,656,2688,1672
Noida,INDIA,25-07-2016,Sleep Wear,North,Fashion,Take Away,Uttar Pradesh,1886,4200,1630
Noida,INDIA,18-07-2016,Sport Wear,North,Fashion,Take Away,Uttar Pradesh,164,5040,1741
Noida,INDIA,23-08-2016,Sport Wear,North,Fashion,Take Away,Uttar Pradesh,1230,58128,1725
Noida,INDIA,30-06-2016,Western Wear,North,Fashion,Take Away,Uttar Pradesh,4756,12852,1570
Noida,INDIA,01-11-2016,Western Wear,North,Fashion,Take Away,Uttar Pradesh,984,9408,1620
Noida,INDIA,03-12-2018,Western Wear,North,Fashion,Take Away,Uttar Pradesh,9594,19992,1698
Noida,INDIA,10-12-2018,Western Wear,North,Fashion,Take Away,Uttar Pradesh,4100,21252,1748
Kolkata,INDIA,11-08-2016,Ethnic Wear,North,Fashion,Take Away,West Bengal,5904,18816,1705
Kolkata,INDIA,05-06-2016,Sleep Wear,North,Fashion,Take Away,West Bengal,3444,8232,1675
Kolkata,INDIA,26-12-2016,Sleep Wear,North,Fashion,Take Away,West Bengal,15580,38892,1496
Kolkata,INDIA,26-12-2017,Sleep Wear,North,Fashion,Take Away,West Bengal,2624,5376,1738
Kolkata,INDIA,12-11-2018,Sleep Wear,North,Fashion,Take Away,West Bengal,3198,9660,1621
Kolkata,INDIA,17-06-2018,Sport Wear,North,Fashion,Take Away,West Bengal,3444,12264,1735
Kolkata,INDIA,12-11-2018,Sport Wear,North,Fashion,Take Away,West Bengal,7298,106680,1709
Kolkata,INDIA,25-07-2016,Western Wear,North,Fashion,Take Away,West Bengal,1722,4032,1628
Kolkata,INDIA,29-03-2017,Western Wear,North,Fashion,Take Away,West Bengal,12136,34608,1656
Kolkata,INDIA,14-01-2018,Western Wear,North,Fashion,Take Away,West Bengal,738,2856,1495
Siliguri,INDIA,12-07-2017,Accessories,North,Fashion,Take Away,West Bengal,4592,24948,1552
Siliguri,INDIA,02-09-2018,Sleep Wear,North,Fashion,Take Away,West Bengal,0,89796,1534
Siliguri,INDIA,06-12-2018,Sleep Wear,North,Fashion,Take Away,West Bengal,0,3444,1613
Siliguri,INDIA,19-02-2017,Sport Wear,North,Fashion,Take Away,West Bengal,3936,8484,1607
Siliguri,INDIA,27-08-2018,Sport Wear,North,Fashion,Take Away,West Bengal,1230,4536,1617
Tirupati,INDIA,29-05-2018,Alluminium Foil,North,Groceries,Take Away,Arunachal Pradesh,19434,105252,1938
Tirupati,INDIA,15-03-2018,Beverages,North,Groceries,Take Away,Arunachal Pradesh,656,4872,1848
Tirupati,INDIA,17-02-2018,Eggs,North,Groceries,Take Away,Arunachal Pradesh,2050,2268,1787
Tirupati,INDIA,12-09-2018,Fruits,North,Groceries,Take Away,Arunachal Pradesh,6478,19908,1983
Tirupati,INDIA,14-06-2016,Ice- creams,North,Groceries,Take Away,Arunachal Pradesh,6068,31332,1893
Tirupati,INDIA,02-02-2015,Mutton,North,Groceries,Take Away,Arunachal Pradesh,19762,61236,1955
Tirupati,INDIA,10-05-2018,Vegetables,North,Groceries,Take Away,Arunachal Pradesh,2542,8148,1993
Dibrugarh,INDIA,30-06-2018,Beverages,North,Groceries,Take Away,Assam,246,3108,906
Dibrugarh,INDIA,13-10-2018,Beverages,North,Groceries,Take Away,Assam,738,8988,1969
Dibrugarh,INDIA,25-09-2017,Cheese,North,Groceries,Take Away,Assam,3034,34440,1800
Dibrugarh,INDIA,12-09-2018,Detergents,North,Groceries,Take Away,Assam,1312,3360,1982
Dibrugarh,INDIA,13-10-2018,Detergents,North,Groceries,Take Away,Assam,738,8988,969
Dibrugarh,INDIA,27-07-2015,Eggs,North,Groceries,Take Away,Assam,574,1428,826
Dibrugarh,INDIA,30-06-2018,Fish,North,Groceries,Take Away,Assam,246,3108,1906
Dibrugarh,INDIA,25-09-2018,Meat,North,Groceries,Take Away,Assam,1230,4788,1836
Dibrugarh,INDIA,25-09-2017,Mutton,North,Groceries,Take Away,Assam,3034,34440,800
Dibrugarh,INDIA,25-09-2018,Vegetables,North,Groceries,Take Away,Assam,1230,4788,836
Dibrugarh,INDIA,12-09-2018,Yogurt,North,Groceries,Take Away,Assam,1312,3360,982
Guwahati,INDIA,09-12-2015,Butter,North,Groceries,Take Away,Assam,1271,3864,57
Guwahati,INDIA,02-08-2016,Butter,North,Groceries,Take Away,Assam,500,300000,1009
Guwahati,INDIA,29-08-2017,Butter,North,Groceries,Take Away,Assam,1171,12264,61
Guwahati,INDIA,19-05-2015,Cheese,North,Groceries,Take Away,Assam,2537,88956,78
Guwahati,INDIA,02-08-2016,Cheese,North,Groceries,Take Away,Assam,10000,242506,9
Guwahati,INDIA,04-12-2017,Detergents,North,Groceries,Take Away,Assam,1090,4116,178
Guwahati,INDIA,21-05-2018,Detergents,North,Groceries,Take Away,Assam,1321,14532,74
Guwahati,INDIA,09-06-2018,Detergents,North,Groceries,Take Away,Assam,2648,89292,123
Guwahati,INDIA,28-10-2016,Eggs,North,Groceries,Take Away,Assam,6724,114492,1333
Guwahati,INDIA,24-12-2017,Fruits,North,Groceries,Take Away,Assam,1440,29904,370
Guwahati,INDIA,21-05-2018,Fruits,North,Groceries,Take Away,Assam,5658,14532,1074
Guwahati,INDIA,20-06-2016,Ice- creams,North,Groceries,Take Away,Assam,0,2100,1011
Guwahati,INDIA,04-01-2017,Ice- creams,North,Groceries,Take Away,Assam,3252,51912,159
Guwahati,INDIA,28-10-2016,Ketchups,North,Groceries,Take Away,Assam,4585,114492,333
Guwahati,INDIA,24-05-2017,Meat,North,Groceries,Take Away,Assam,1101,48132,351
Guwahati,INDIA,09-06-2018,Meat,North,Groceries,Take Away,Assam,14350,89292,1123
Guwahati,INDIA,02-08-2016,Milk,North,Groceries,Take Away,Assam,1066,3696,1010
Guwahati,INDIA,02-08-2016,Milk,North,Groceries,Take Away,Assam,1296,3696,10
Guwahati,INDIA,24-05-2017,Milk,North,Groceries,Take Away,Assam,0,48132,1351
Guwahati,INDIA,04-12-2017,Milk,North,Groceries,Take Away,Assam,410,4116,1178
Guwahati,INDIA,04-09-2018,Milk,North,Groceries,Take Away,Assam,9676,49644,1081
Guwahati,INDIA,03-12-2018,Milk,North,Groceries,Take Away,Assam,1089,8568,286
Guwahati,INDIA,29-08-2017,Mutton,North,Groceries,Take Away,Assam,6806,12264,1061
Guwahati,INDIA,27-03-2018,Soft-drink,North,Groceries,Take Away,Assam,1316,3024,322
Guwahati,INDIA,04-09-2018,Soft-drink,North,Groceries,Take Away,Assam,1242,49644,81
Guwahati,INDIA,20-06-2016,Yogurt,North,Groceries,Take Away,Assam,1086,2100,11
Ahmedabad,INDIA,07-02-2018,Meat,North,Groceries,Take Away,Bihar,3280,6636,1001
Korba,INDIA,06-10-2018,Beverages,North,Groceries,Take Away,Bihar,1558,4368,1098
Korba,INDIA,08-11-2017,Milk,North,Groceries,Take Away,Bihar,738,1260,1041
Korba,INDIA,08-02-2018,Milk,North,Groceries,Take Away,Bihar,164,2604,1080
Korba,INDIA,02-06-2015,Soft-drink,North,Groceries,Take Away,Bihar,2952,8652,1032
Korba,INDIA,06-10-2018,Vegetables,North,Groceries,Take Away,Bihar,22714,80304,1094
Surat,INDIA,27-08-2015,Fruits,North,Groceries,Take Away,Bihar,2460,13272,1049
Surat,INDIA,31-05-2017,Ice- creams,North,Groceries,Take Away,Bihar,656,3864,1037
Surat,INDIA,27-08-2015,Soft-drink,North,Groceries,Take Away,Bihar,560,8000,1048
Korba,INDIA,02-06-2015,Alluminium Foil,North,Groceries,Take Away,Chattisghar,1031,8652,32
Korba,INDIA,07-11-2018,Alluminium Foil,North,Groceries,Take Away,Chattisghar,1321,3948,53
Korba,INDIA,08-02-2018,Beverages,North,Groceries,Take Away,Chattisghar,1052,2604,80
Korba,INDIA,29-08-2017,Cheese,North,Groceries,Take Away,Chattisghar,16,1260,63
Korba,INDIA,22-12-2015,Eggs,North,Groceries,Take Away,Chattisghar,1053,4284,68
Korba,INDIA,08-11-2017,Meat,North,Groceries,Take Away,Chattisghar,44,1260,41
Korba,INDIA,16-10-2015,Milk,North,Groceries,Take Away,Chattisghar,43,1260,143
Korba,INDIA,06-10-2018,Vegetables,North,Groceries,Take Away,Chattisghar,2816,80304,94
Raipur,INDIA,09-06-2015,Detergents,North,Groceries,Take Away,Chattisghar,1285,2100,165
Raipur,INDIA,12-05-2018,Eggs,North,Groceries,Take Away,Chattisghar,1451,2520,158
Ananthpur,INDIA,27-05-2017,Cheese,North,Groceries,Take Away,Daman And Diu,164,8148,1184
Ananthpur,INDIA,30-05-2016,Fish,North,Groceries,Take Away,Daman And Diu,6888,37128,1173
Ananthpur,INDIA,12-12-2017,Fruits,North,Groceries,Take Away,Daman And Diu,2296,13020,1211
Ananthpur,INDIA,18-06-2018,Milk,North,Groceries,Take Away,Daman And Diu,6888,10416,1246
Ananthpur,INDIA,18-10-2015,Alluminium Foil,North,Groceries,Take Away,Delhi,13202,154476,1110
Ananthpur,INDIA,07-02-2018,Alluminium Foil,North,Groceries,Take Away,Delhi,1066,4284,1004
Ananthpur,INDIA,28-02-2018,Beverages,North,Groceries,Take Away,Delhi,656,3528,1029
Ananthpur,INDIA,22-12-2015,Eggs,North,Groceries,Take Away,Delhi,0,8988,1069
Ananthpur,INDIA,10-08-2017,Meat,North,Groceries,Take Away,Delhi,1312,7056,1105
Ananthpur,INDIA,16-06-2016,Milk,North,Groceries,Take Away,Delhi,4510,82992,1126
Ananthpur,INDIA,19-05-2015,Soft-drink,North,Groceries,Take Away,Delhi,10250,81060,1076
Ananthpur,INDIA,20-06-2016,Vegetables,North,Groceries,Take Away,Delhi,0,1008,1013
Ahmedabad,INDIA,14-03-2018,Detergents,North,Groceries,Take Away,Gujrat,1167,17724,345
Ahmedabad,INDIA,18-07-2016,Eggs,North,Groceries,Take Away,Gujrat,1035,17724,352
Ahmedabad,INDIA,12-12-2018,Eggs,North,Groceries,Take Away,Gujrat,2788,8904,904
Ahmedabad,INDIA,13-02-2017,Fish,North,Groceries,Take Away,Gujrat,1346,23352,369
Ahmedabad,INDIA,02-09-2017,Milk,North,Groceries,Take Away,Gujrat,9266,49896,881
Ahmedabad,INDIA,18-09-2017,Milk,North,Groceries,Take Away,Gujrat,1432,10416,297
Ahmedabad,INDIA,22-05-2017,Soft-drink,North,Groceries,Take Away,Gujrat,1722,31416,971
Ahmedabad,INDIA,24-11-2016,Vegetables,North,Groceries,Take Away,Gujrat,1451,35700,320
Ahmedabad,INDIA,07-02-2018,Vegetables,North,Groceries,Take Away,Gujrat,1092,6636,1
Surat,INDIA,11-10-2016,Detergents,North,Groceries,Take Away,Gujrat,9020,56112,863
Surat,INDIA,27-08-2015,Eggs,North,Groceries,Take Away,Gujrat,1093,8000,48
Surat,INDIA,27-08-2015,Meat,North,Groceries,Take Away,Gujrat,1053,7056,47
Surat,INDIA,01-08-2015,Milk,North,Groceries,Take Away,Gujrat,574,2184,864
Surat,INDIA,09-06-2018,Mutton,North,Groceries,Take Away,Gujrat,1406,2268,122
Surat,INDIA,27-08-2015,Soft-drink,North,Groceries,Take Away,Gujrat,1454,13272,49
Surat,INDIA,30-05-2016,Vegetables,North,Groceries,Take Away,Gujrat,1320,4536,172
Surat,INDIA,31-05-2017,Vegetables,North,Groceries,Take Away,Gujrat,1114,3864,37
Gurgaon,INDIA,18-03-2016,Alluminium Foil,North,Groceries,Take Away,Haryana,164,8736,1295
Gurgaon,INDIA,01-04-2015,Bread,North,Groceries,Take Away,Haryana,656,2856,1070
Gurgaon,INDIA,24-02-2015,Butter,North,Groceries,Take Away,Haryana,6314,25956,1130
Gurgaon,INDIA,31-12-2018,Butter,North,Groceries,Take Away,Haryana,1066,21924,1331
Gurgaon,INDIA,28-08-2017,Cheese,North,Groceries,Take Away,Haryana,1286,16464,100
Gurgaon,INDIA,28-08-2017,Cheese,North,Groceries,Take Away,Haryana,2214,16464,1100
Gurgaon,INDIA,17-01-2018,Detergents,North,Groceries,Take Away,Haryana,1301,6636,282
Gurgaon,INDIA,18-03-2016,Eggs,North,Groceries,Take Away,Haryana,1157,8736,295
Gurgaon,INDIA,04-12-2017,Eggs,North,Groceries,Take Away,Haryana,3690,33684,1177
Gurgaon,INDIA,12-08-2017,Fish,North,Groceries,Take Away,Haryana,492,23520,1025
Gurgaon,INDIA,04-12-2017,Fish,North,Groceries,Take Away,Haryana,1309,33684,177
Gurgaon,INDIA,20-10-2015,Fruits,North,Groceries,Take Away,Haryana,1198,6132,296
Gurgaon,INDIA,17-01-2018,Fruits,North,Groceries,Take Away,Haryana,2706,6636,1282
Gurgaon,INDIA,31-03-2018,Fruits,North,Groceries,Take Away,Haryana,2460,6468,1299
Gurgaon,INDIA,28-02-2018,Ice- creams,North,Groceries,Take Away,Haryana,9266,27888,1027
Gurgaon,INDIA,13-03-2017,Ketchups,North,Groceries,Take Away,Haryana,1470,21756,366
Gurgaon,INDIA,29-08-2017,Meat,North,Groceries,Take Away,Haryana,492,1764,1062
Gurgaon,INDIA,16-02-2017,Milk,North,Groceries,Take Away,Haryana,43,672,18
Gurgaon,INDIA,04-09-2018,Milk,North,Groceries,Take Away,Haryana,820,43764,1082
Gurgaon,INDIA,01-04-2015,Mutton,North,Groceries,Take Away,Haryana,1363,2856,70
Gurgaon,INDIA,25-09-2016,Soft-drink,North,Groceries,Take Away,Haryana,4264,11508,1314
Gurgaon,INDIA,16-02-2017,Soft-drink,North,Groceries,Take Away,Haryana,82,672,1018
Gurgaon,INDIA,31-12-2018,Soft-drink,North,Groceries,Take Away,Haryana,1335,21924,331
Gurgaon,INDIA,20-10-2015,Vegetables,North,Groceries,Take Away,Haryana,328,6132,1296
Gurgaon,INDIA,04-09-2018,Vegetables,North,Groceries,Take Away,Haryana,1317,43764,82
Gurgaon,INDIA,28-02-2018,Yogurt,North,Groceries,Take Away,Haryana,1048,27888,27
Rewari,INDIA,25-08-2018,Fruits,North,Groceries,Take Away,Haryana,410,840,1811
Rewari,INDIA,22-12-2018,Fruits,North,Groceries,Take Away,Haryana,6888,23436,1820
Rewari,INDIA,03-03-2016,Milk,North,Groceries,Take Away,Haryana,40180,48972,1948
Rewari,INDIA,22-12-2018,Milk,North,Groceries,Take Away,Haryana,6888,23436,820
Rewari,INDIA,03-03-2016,Soft-drink,North,Groceries,Take Away,Haryana,40180,48972,948
Jamshedpur,INDIA,10-09-2018,Butter,North,Groceries,Take Away,Jharkhand,18040,61488,1364
Jamshedpur,INDIA,22-05-2017,Cheese,North,Groceries,Take Away,Jharkhand,2706,8904,1973
Jamshedpur,INDIA,27-07-2015,Eggs,North,Groceries,Take Away,Jharkhand,3362,11424,827
Jamshedpur,INDIA,25-08-2016,Eggs,North,Groceries,Take Away,Jharkhand,1446,4872,330
Jamshedpur,INDIA,10-09-2018,Fish,North,Groceries,Take Away,Jharkhand,3473,61488,364
Jamshedpur,INDIA,15-09-2018,Fruits,North,Groceries,Take Away,Jharkhand,164,4452,1337
Jamshedpur,INDIA,14-04-2016,Meat,North,Groceries,Take Away,Jharkhand,10004,20496,914
Jamshedpur,INDIA,22-05-2017,Meat,North,Groceries,Take Away,Jharkhand,2706,8904,973
Jamshedpur,INDIA,15-09-2018,Meat,North,Groceries,Take Away,Jharkhand,1148,95508,1338
Jamshedpur,INDIA,14-04-2016,Milk,North,Groceries,Take Away,Jharkhand,10004,20496,1914
Jamshedpur,INDIA,16-06-2016,Milk,North,Groceries,Take Away,Jharkhand,3526,11340,1798
Jamshedpur,INDIA,15-09-2018,Milk,North,Groceries,Take Away,Jharkhand,1091,4452,337
Jamshedpur,INDIA,15-09-2018,Milk,North,Groceries,Take Away,Jharkhand,3091,95508,338
Jamshedpur,INDIA,18-12-2018,Milk,North,Groceries,Take Away,Jharkhand,1640,3612,1356
Jamshedpur,INDIA,27-07-2015,Soft-drink,North,Groceries,Take Away,Jharkhand,3362,11424,1827
Jamshedpur,INDIA,16-06-2016,Soft-drink,North,Groceries,Take Away,Jharkhand,3526,11340,798
Jamshedpur,INDIA,25-08-2016,Soft-drink,North,Groceries,Take Away,Jharkhand,1148,4872,1330
Jamshedpur,INDIA,19-06-2016,Vegetables,North,Groceries,Take Away,Jharkhand,2952,60144,869
Jamshedpur,INDIA,19-06-2016,Vegetables,North,Groceries,Take Away,Jharkhand,2952,60144,1869
Jamshedpur,INDIA,07-08-2016,Vegetables,North,Groceries,Take Away,Jharkhand,984,8064,1843
Ranchi,INDIA,03-12-2017,Beverages,North,Groceries,Take Away,Jharkhand,1804,4116,1270
Ranchi,INDIA,07-02-2018,Beverages,North,Groceries,Take Away,Jharkhand,1231,25788,5
Ranchi,INDIA,01-04-2015,Butter,North,Groceries,Take Away,Jharkhand,36572,220416,1071
Ranchi,INDIA,14-06-2017,Butter,North,Groceries,Take Away,Jharkhand,3120,63840,153
Ranchi,INDIA,19-02-2017,Cheese,North,Groceries,Take Away,Jharkhand,1195,13524,208
Ranchi,INDIA,14-06-2017,Cheese,North,Groceries,Take Away,Jharkhand,19352,63840,1153
Ranchi,INDIA,17-07-2017,Cheese,North,Groceries,Take Away,Jharkhand,20254,18060,1059
Ranchi,INDIA,22-11-2015,Detergents,North,Groceries,Take Away,Jharkhand,1968,7896,1171
Ranchi,INDIA,30-05-2016,Detergents,North,Groceries,Take Away,Jharkhand,82,2100,1174
Ranchi,INDIA,05-04-2016,Fish,North,Groceries,Take Away,Jharkhand,4592,10332,1133
Ranchi,INDIA,16-06-2016,Fruits,North,Groceries,Take Away,Jharkhand,1353,4116,146
Ranchi,INDIA,06-12-2016,Fruits,North,Groceries,Take Away,Jharkhand,2542,12348,1328
Ranchi,INDIA,01-01-2018,Ketchups,North,Groceries,Take Away,Jharkhand,1421,2520,111
Ranchi,INDIA,10-02-2015,Meat,North,Groceries,Take Away,Jharkhand,1092,10416,289
Ranchi,INDIA,05-04-2016,Meat,North,Groceries,Take Away,Jharkhand,1363,10332,133
Ranchi,INDIA,30-05-2016,Meat,North,Groceries,Take Away,Jharkhand,1262,2100,174
Ranchi,INDIA,10-02-2015,Milk,North,Groceries,Take Away,Jharkhand,3280,10416,1289
